,Name,lat,lon
261,DENVER - CAMP,39.751184,-104.987625
262,DENVER - CAMP,39.751184,-104.987625
263,DENVER VISITOR CENTER,39.740342,-104.991037
264,La Casa,39.77949,-105.00518
265,La Casa,39.77949,-105.00518
266,COLORADO SPRINGS - COLLEGE COLLEGE,38.848014,-104.828564
267,CANON CITY - CITY HALL,38.43829,-105.24504
268,PARACHUTE - HIGH SCHOOL,39.453654,-108.053259
269,RIFLE - HENRY BLDG,39.531813,-107.782298
270,Rocky Mountain School (Boathouse),39.412278,-107.230397
271,Battlement Mesa,39.43806,-108.02611
272,"Vogelaar Park, Glenwood Springs",39.5464,-107.3286
273,CRESTED BUTTE,38.867595,-106.981436
274,CRESTED BUTTE,38.867595,-106.981436
275,MT CRESTED BUTTE REALTY,38.900392,-106.966104
276,DURANGO - RIVER CITY HALL,37.277798,-107.880928
277,FORT COLLINS - CSU - Edison,40.571288,-105.079693
278,FORT COLLINS - CSU - Edison,40.571288,-105.079693
279,GRAND JUNCTION - POWELL BLDG,39.063798,-108.561173
280,GRAND JUNCTION - POWELL BLDG,39.063798,-108.561173
281,CLIFTON - SANITATION,39.062514,-108.457382
282,Aspen Yellow Brick Building,39.19296,-106.82323
283,Lamar Municipal Bldg,38.084688,-102.618641
284,Pueblo - Fountain School,38.276099,-104.597613
285,Steamboat Springs,40.485201,-106.831625
286,Telluride,37.937872,-107.813061
287,Greeley - Hospital,40.414877,-104.70693
288,Roosevelt School-Bridgeport,41.170833,-73.194722
289,McAuliffe Park,41.784722,-72.631667
290,Mohawk Mt-Cornwall,41.821342,-73.297257
291,Criscuolo Park-New Haven,41.3014,-72.902871
292,Criscuolo Park-New Haven,41.3014,-72.902871
293,MCMILLAN  NCore-PAMS,38.921847,-77.013178
294,LOCATED IN CITY PARK ADJACENT TO SOFTBALL AND SOCCER FIELDS,28.053611,-80.628611
295,,26.128611,-80.167222
296,,26.128611,-80.167222
297,Daniela Banu NCORE,26.053889,-80.256944
298,Daniela Banu NCORE,26.053889,-80.256944
299,U of F Ag Research Center,26.083143,-80.237586
300,U of F Ag Research Center,26.083143,-80.237586
301,TWIN LAKES PARK ADJACENT TO WINSTON PARK ELEMENTARY,26.295556,-80.1775
302,Kooker Park,30.356339,-81.635396
303,,30.320507,-81.68762
304,,27.863889,-82.384444
305,,27.928056,-82.454722
306,SYDNEY,27.96565,-82.2304
307,SYDNEY,27.96565,-82.2304
308,Winkler Pump Station,26.602016,-81.877908
309,Miami Fire Station,25.794222,-80.215556
310,Miami Fire Station,25.794222,-80.215556
311,,30.426533,-86.666217
312,WINTER PARK,28.596389,-81.3625
313,WINTER PARK,28.596389,-81.3625
314,,26.593808,-80.058492
315,,27.784444,-82.659444
316,Azalea Park,27.785866,-82.739875
317,,27.895556,-82.774722
318,,27.895556,-82.774722
319,,28.09,-82.700833
320,Baptist Childrens' Home,28.028889,-81.972222
321,,29.687748,-81.656509
322,COUNTY PARK,27.350278,-82.48
323,Seminole Community College,28.746111,-81.310556
324,DAYTONA BLIND SERVICES,29.206667,-81.0525
325,South DeKalb,33.68797,-84.29048
326,Fire Station #8,33.80233,-84.435576
327,Bungalow Road,33.433349,-82.022217
328,Bungalow Road,33.433349,-82.022217
329,KAPOLEI,21.323745,-158.088613
330,HONOLULU,21.30758,-157.85542
331,PEARL CITY,21.392833,-157.969126
332,,43.618889,-116.213611
333,,42.876725,-112.460347
334,BALLARD ROAD,42.978333,-112.455
335,BALLARD ROAD,42.978333,-112.455
336,"10 METER TOWER, AT NW CORNER, U OF I RESEARCH CENTER",48.292141,-116.556656
337,SITE IS MIDWAY BETWEEN A MAJOR STREET AND A LOCAL STREET.,43.58031,-116.562676
338,,47.536389,-116.236667
339,WASHINGTON HS,41.687165,-87.539315
340,VILLAGE HALL,41.801167,-87.831945
341,NORTHBROOK WATER PLANT,42.139996,-87.799227
342,NORTHBROOK WATER PLANT,42.139996,-87.799227
343,FIRESTATION #1,38.704534,-90.139675
344,Jefferson- Walnut St/ Jefferson PFAU,38.277675,-85.740153
345,Jasper PO,38.391443,-86.92916
346,East Chicago- Franklin School/ Benjamin Franklin Elem. School,41.636127,-87.440843
347,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,41.60668,-87.304729
348,Gary- Madison St./ Gary Water/ IN American Water Co.,41.598505,-87.342991
349,Gary- Madison St./ Gary Water/ IN American Water Co.,41.598505,-87.342991
350,East Chicago-Marina,41.65348,-87.435584
351,Indpls- West St.,39.744993,-86.166464
352,Indpls- West St.,39.744993,-86.166464
353,Indpls- Washington Park/  in parking lot next to police station,39.811097,-86.114469
354,Indpls- Washington Park/  in parking lot next to police station,39.811097,-86.114469
355,Portage- Hwy 12,41.616618,-87.146959
356,Evansville- Buena Vista,38.013248,-87.577856
357,TERRE HAUTE CAAP/ McLean High School,39.48615,-87.401398
358,Water Tower,42.501543,-92.316017
359,"MASON CITY, HOLCIM",43.16944,-93.202426
360,"MASON CITY, HOLCIM",43.16944,-93.202426
361,"MASON CITY, WASHINGTON SCH.",43.158561,-93.203005
362,BACKBONE STATE PARK,42.600834,-91.538493
363,"IOWA CITY, HOOVER SCH.",41.657232,-91.503478
364,Public Health,41.97677,-91.68766
365,Public Health,41.97677,-91.68766
366,VIKING LAKE STATE PARK,40.969112,-95.044951
367,MUSCATINE HS - East Campus School Roof,41.400968,-91.067957
368,"EMMETSBURG, IOWA LAKES COMMUNITY COLL.",43.123704,-94.693518
369,CARPENTER,41.603159,-93.643118
370,CARPENTER,41.603159,-93.643118
371,"INDIAN HILLS JR HIGH, CLIVE IA, FRM RandP SEQ. SAMPLER (1),ROOF",41.603517,-93.7479
372,"COUNCIL BLUFFS, FRANKLIN SCH.",41.264171,-95.896124
373,"DAVENPORT, JEFFERSON SCH.",41.530011,-90.587611
374,"DAVENPORT, JEFFERSON SCH.",41.530011,-90.587611
375,"BUFFALO, LW MINING",41.467236,-90.688451
376,"BUFFALO, LW MINING",41.467236,-90.688451
377,"BUFFALO, LW MINING",41.467236,-90.688451
378,"DAVENPORT, ADAMS SCH.",41.550005,-90.600115
379,Hayes School,41.512077,-90.624044
380,LAKE SUGEMA STATE PARK II,40.695078,-92.006318
381,Bryant Elementary,42.522355,-96.40021
382,Bryant Elementary,42.522355,-96.40021
383,,37.775303,-100.03544
384,CHANUTE,37.67696,-95.47594
385,PAWNEE and GLENN,37.651114,-97.362212
386,WICHITA HD,37.702066,-97.314847
387,HYDRAULIC,37.747085,-97.316912
388,KNI,39.024265,-95.711275
389,GOODLAND,39.348452,-101.713405
390,JFK,39.117219,-94.635605
391,JFK,39.117219,-94.635605
392,21ST and GREENUP,38.476,-82.63137
393,21ST and GREENUP,38.476,-82.63137
394,GRAYSON LAKE,38.23887,-82.9881
395,GRAYSON LAKE,38.23887,-82.9881
396,LEXINGTON PRIMARY,38.06503,-84.49761
397,BASKETT,37.8712,-87.46375
398,Southwick,38.23319,-85.81566
399,Southwick,38.23319,-85.81566
400,Watson Lane,38.06091,-85.89804
401,BLOODWORTH,37.07151,-88.33389
402,JACKSON PURCHASE (PADUCAH PRIMARY),37.05822,-88.57251
403,Shreveport / Airport,32.53626,-93.74891
404,Capitol,30.46198,-91.17922
405,Lafayette / USGS,30.2175,-92.051389
406,New Orleans / City Park,29.994444,-90.102778
407,Chalmette Vista,29.94475,-89.976263
408,COUNTRY KITCHEN BAKERY PARKING LOT,44.089406,-70.214219
409,Public Safety Building,47.355332,-68.321106
410,RIVERSIDE,46.682299,-68.016195
411,TB - Tukey's Bridge,43.677994,-70.256178
412,TB - Tukey's Bridge,43.677994,-70.256178
413,MCFARLAND HILL Air Pollutant Research Site,44.37705,-68.2609
414,"Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)",44.312319,-69.786717
415,KENDUSKEAG PUMP STATION (BUILDING ROOF),44.79886,-68.769675
416,GLEN BURNIE,39.169533,-76.627933
417,GLEN BURNIE,39.169533,-76.627933
418,HU-Beltsville,39.055277,-76.878333
419,HU-Beltsville,39.055277,-76.878333
420,BCFD-TRUCK COMPANY 20,39.28777,-76.546861
421,LIBERTY ST PARKING LOT,42.108992,-72.590803
422,QUABBIN RES,42.298493,-72.334079
423,BOSTON KENMORE SQ,42.348873,-71.097163
424,DUDLEY SQUARE ROXBURY,42.3295,-71.0826
425,DUDLEY SQUARE ROXBURY,42.3295,-71.0826
426,WORCESTER SUMMER STREET,42.263955,-71.794322
427,GR-Monroe,42.984173,-85.671339
428,Allen Park,42.22862,-83.2082
429,River Rouge,42.267231,-83.132086
430,Southwestern H.S.,42.302786,-83.10653
431,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,42.306674,-83.148754
432,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,42.306674,-83.148754
433,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,42.306674,-83.148754
434,,42.289449,-83.153435
435,,42.283069,-83.161145
436,,42.281869,-83.151415
437,,42.270009,-83.162585
438,Anoka Airport,45.13768,-93.207615
439,Pacific Street,45.012102,-93.276699
440,City of Lakes,44.97944,-93.26613
441,,47.294316,-91.259031
442,,47.291389,-91.267222
443,North Shore Mining Industrial Site NM19; replaces NM10,47.27439,-91.274863
444,North Shore Mining Industrial Site NM19; replaces NM10,47.27439,-91.274863
445,North Shore Mining Industrial Site NM19; replaces NM10,47.27439,-91.274863
446,Red Rock Rd.,44.89926,-93.01708
447,Red Rock Rd.,44.89926,-93.01708
448,Ramsey Health Center,44.95072,-93.09827
449,Oneota Street,46.75154,-92.14127
450,Oneota Street,46.75154,-92.14127
451,Virginia,47.523355,-92.536305
452,Anderson North,45.02862,-92.78336
453,Anderson 2,45.02124,-92.77525
454,Jackson NCORE,32.329111,-90.182722
455,Jackson NCORE,32.329111,-90.182722
456,St. Joseph Pump Station,39.741694,-94.858584
457,St. Joseph Pump Station,39.741694,-94.858584
458,MSU,37.199541,-93.284874
459,Hillcrest High School,37.256136,-93.299886
460,,39.132016,-94.531518
461,Troost,39.104758,-94.570796
462,Carthage,37.198286,-94.317246
463,MTSP,39.475136,-91.789141
464,Oakville,38.456762,-90.327477
465,Blair Street,38.656498,-90.198646
466,Blair Street,38.656498,-90.198646
467,MARGARETTA CATEGORY B CORE SLAM PM2.5.,38.673221,-90.239166
468,Branch Street,38.656479,-90.189868
469,Decker # 1 - W Decker Loop,45.053889,-106.812222
470,Decker # 4 - E Decker Office,45.064167,-106.788333
471,Decker # 7 - Holms Ranch,45.053976,-106.737284
472,Spring Creek # 1 - North of Office,45.117222,-106.876389
473,Spring Creek # 2 - SW of Office,45.099722,-106.9
474,Decker # 3 - Niner Ranch,45.098202,-106.839029
475,Spring Creek # 4 - WNW of Office,45.1353,-106.921142
476,Lewistown,47.048537,-109.455315
477,White Fish Dead End,48.400407,-114.336962
478,Kalispell Flathead Electric,48.20054,-114.305334
479,Flathead Valley,48.363694,-114.189272
480,,47.526944,-114.100556
481,,47.692222,-114.162222
482,,47.693515,-114.144031
483,Libby Courthouse Annex,48.391545,-115.553309
484,Smurfit-Stone Container Site 2A,46.99315,-114.2197
485,MSLA Boyd Park,46.842181,-114.021499
486,Stone Container - Moccasin Lane # 1A,46.948056,-114.122222
487,Malta,48.317507,-107.862471
488,BROADUS,45.440295,-105.370283
489,Sidney Oil Field,47.803392,-104.485552
490,Birney - Tongue river,45.366151,-106.48982
491,,45.623333,-106.668056
492,CELP - Site # 1,45.973889,-106.653333
493,THOMPSON FALLS HIGH SCHOOL,47.594395,-115.323746
494,Butte Greeley School,46.002602,-112.501247
495,,40.865556,-96.146667
496,,40.865556,-96.146667
497,,40.873309,-96.183359
498,,40.859444,-99.987778
499,,40.9275,-100.162778
500,4102 Woolworth Ave. on Healthcenter Warehouse,41.247486,-95.973142
501,,41.207958,-95.945897
502,,41.257442,-95.983731
503,19th and Burt,41.26777,-95.94083
504,19th and Burt,41.26777,-95.94083
505,Paul Meyer,36.106372,-115.253352
506,Walter Johnson,36.169751,-115.263025
507,Palo Verde,36.173416,-115.332714
508,JOE NEAL,36.270583,-115.238256
509,GREEN VALLEY,36.04874,-115.052881
510,Jerome Mack-NCore,36.141895,-115.078725
511,Sunrise Acres,36.163959,-115.113916
512,Boulder City,35.978125,-114.846298
513,Jean,35.785671,-115.357048
514,JD Smith,36.19126,-115.12293
515,Las Vegas Paiute Air Quality Site,36.357786,-115.362234
516,ELKO GRAMMAR SCHOOL NO. 2,40.83835,-115.766029
517,Walker River Paiute Tribe Air Quality Site,38.951811,-118.81557
518,LINDA STREET,36.349408,-116.031976
519,OUR LADY OF THE VALLEY CATHOLIC CHURCH,36.159639,-115.996263
520,MANSE ELEMENTARY SCHOOL,36.212787,-115.994802
521,"GLENOAKS WASTEWATER TREATMENT PLANT (UTILITIES, INC. PLANT NO. 3)",36.193469,-116.007584
522,Reno3,39.525083,-119.807717
523,Reno3,39.525083,-119.807717
524,South Reno,39.469219,-119.775354
525,Toll,39.399837,-119.739606
526,,39.506358,-119.788561
527,Sparks,39.540917,-119.746761
528,Wadsworth Air  and Meteorological Monitoring Site,39.6368,-119.2888
529,Hungry Valley Air Quality Monitoring Station,39.717247,-119.753251
530,PORTSMOUTH - PEIRCE ISLAND,43.075333,-70.748
531,PORTSMOUTH - PEIRCE ISLAND,43.075333,-70.748
532,PORTSMOUTH - PEIRCE ISLAND,43.075333,-70.748
533,Camden RRF,39.912431,-75.116864
534,Jersey City Firehouse,40.725454,-74.05229
535,Jersey City Firehouse,40.725454,-74.05229
536,DEL NORTE HIGH SCHOOL,35.1343,-106.5852
537,JEFFERSON,35.1443,-106.60468
538,JEFFERSON,35.1443,-106.60468
539,JEFFERSON,35.1443,-106.60468
540,SOUTH VALLEY,35.01708,-106.65739
541,,32.003611,-106.599167
542,,32.003611,-106.599167
543,"6ZL 10 MILES ENE LAS CRUCES NEAR WATER WELL #41, OUT OF CITY LIMITS",32.424722,-106.674167
544,"6ZK 3 MI NORTH OF EL PASO, TX ON EAST SIDE OF FRANKLIN MOUNTAINS",32.041111,-106.409167
545,"6ZM 2MI FROM MT CRISTO REY WHERE NM, TEX, AND MEXICO JOIN TOGETHER",31.796111,-106.583889
546,550 METERS SOUTH OF INTERSTATE-10 AT LAS CRUCES CITY WELL #46,32.278056,-106.864444
547,,32.2558,-107.7227
548,,36.8071,-108.69523
549,William Owen School,35.041416,-78.953112
550,William Owen School,35.041416,-78.953112
551,Durham Armory,36.032944,-78.905417
552,,36.110556,-80.226667
553,Mendenhall School,36.109167,-79.801111
554,,35.251717,-80.824717
555,,35.251717,-80.824717
556,Garinger High School,35.2401,-80.785683
557,Montclaire Elementary School,35.151283,-80.866983
558,Montclaire Elementary School,35.151283,-80.866983
559,Candor: EPA CASTNet Site,35.2632,-79.836613
560,Millbrook School,35.856111,-78.574167
561,Millbrook School,35.856111,-78.574167
562,LOSTWOOD NWR,48.64193,-102.4018
563,BISMARCK RESIDENTIAL,46.825425,-100.76821
564,FARGO NW,46.933754,-96.85535
565,DUNN CENTER,47.3132,-102.5273
566,TRNP-NU,47.5812,-103.2995
567,DRAGSWOLF,47.990278,-102.588333
568,BEULAH NORTH,47.298611,-101.766944
569,HANNOVER,47.185833,-101.428056
570,Spiritwood Energy Station,46.921525,-98.498569
571,Williston,48.15278,-103.63951
572,VERITY,39.4938,-84.3543
573,OHIO BELL,39.49014,-84.369652
